,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,exchange,ICB,Mcap_Units_Index_Currency,InfoCode,closePrice_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Weight
167957,2023-06-19,3276,IN07EQ,INE103A01014,612153,Mangalore,IN,INR,0,60101020,175444144,5159.0,65.47,0.1142,0.1142,1.0,158387722.87573984,1386932774.7437816,0.11,0.000168461
168763,2023-06-19,3276,KR703L,KR7007700008,622365,F&F Holdings,KR,KRW,0,40204020,73282806,25902.0,20350.0,0.1198,0.1198,1.0,71844014.17629431,599699617.498283,0.12,7.04e-05
169362,2023-06-19,3276,TW501V,TW0002634003,B6TJTG,AEROSPACE INDV.,TW,TWD,0,50201020,177676262,277753.0,55.4,0.6482,0.6482,0.1542734,169813808.74102768,1698137783.783241,0.1,0.000170604
169593,2023-06-19,3276,ID12WU,ID1000095508,B055M5,BRI AGRONIAGA,ID,IDR,0,30101010,71035515,216285.0,352.0,0.1227,0.1227,1.0,71311792.15601759,581188200.1305426,0.12,6.82e-05
169594,2023-06-19,3276,ID00GB,ID1000094204,658003,Bank Danamon Indonesia Tbk PT,ID,IDR,0,30101010,139504879,35116.0,2760.0,0.0659,0.076,1.0,136819398.82280248,1800255247.6684537,0.08,0.000133952
169598,2023-06-19,3276,ID8014,ID1000098007,B00ZNP,BANK CIMB NIAGA,ID,IDR,0,30101010,192463728,35121.0,1440.0,0.0759,0.0759,1.0,183314602.68833295,2415212156.631528,0.08,0.000184803
169658,2023-06-19,3276,TH50GV,TH0664010Z03,B01KHM,AEON THANA SINSAP,TH,THB,0,30201020,191475355,5706.0,199.5,0.3688,0.3688,0.3763557,198926886.97728235,1433191012.5749998,0.14,0.000183854
169659,2023-06-19,3276,TH219M,TH0371010Z05,655469,SUPALAI,TH,THB,0,35101010,159192475,26911.0,20.2,0.6537,0.6489,0.2091231,153839045.66324311,1133670366.996723,0.14,0.000152856
169707,2023-06-19,3276,TH229N,TH0616010Z03,B09C9S,EASTERN WATER RESOURCES,TH,THB,0,65102030,21625264,45058.0,4.98,0.4108,0.4108,0.2246835,21975244.055847388,238085031.3000537,0.09,2.08e-05
169719,2023-06-19,3276,TH901K,TH0564B10Z00,BM909F,NOBLE DEVELOPMENT,TH,THB,0,35101010,12025077,45101.0,4.5,0.916,0.9137,0.0736566,11917456.813603641,177079502.8446902,0.07,1.15e-05
169739,2023-06-19,3276,TH10JU,TH0981010000,B39L34,SYNNEX (THAILAND),TH,THB,0,10102030,28713953,152430.0,13.3,0.265,0.265,0.3396448,29148232.7924378,323848123.9583768,0.09,2.76e-05
169762,2023-06-19,3276,TH215I,TH0308010Y08,B99J5K,AP THAILAND,TH,THB,0,35101010,56353919,26259.0,11.6,0.787,0.787,0.0688691,56835952.18342913,1048634158.1814432,0.05,5.41e-05
169769,2023-06-19,3276,TH22R5,TH8335010006,BFDB6T,HUMANICA,TH,THB,0,50205025,25229232,302531.0,10.1,0.487,0.487,0.2078029,25477941.82212918,251758287.8014055,0.1,2.42e-05
169783,2023-06-19,3276,TH22LZ,TH0171B10Z05,679179,KGI SECURITIES,TH,THB,0,30202015,36449031,35054.0,4.6,0.6503,0.6503,0.2156734,36925554.5853413,263279283.78212643,0.14,3.5e-05
169968,2023-06-19,3276,EW048,PLTRKPL00014,B2QKZ4,TRAKCJA,PL,PLN,0,50101010,12769041,152690.0,1.59,0.0961,0.096,1.0,12074478.264239453,125775815.25249429,0.1,1.23e-05
169993,2023-06-19,3276,PL00IS,PLPCCEX00010,B8FGJ0,PCC EXOL,PL,PLN,0,55201020,18741122,263823.0,3.245,0.1291,0.1291,1.0,17151785.450574778,132856587.53349945,0.13,1.8e-05
170002,2023-06-19,3276,716083,PLZAPUL00057,716083,PULAWY,PL,PLN,0,55201015,14113716,28282.0,69.6,0.0402,0.0402,1.0,12574415.862008523,312796414.477824,0.04,1.36e-05
170171,2023-06-19,3276,EG5043,EGS673Y1C015,BVW29L,EMAAR MISR FOR DEVELOPMENT,EG,EGP,0,35101010,51990722,281356.0,2.97,0.1126,0.1126,1.0,49019859.06302718,435345107.1316801,0.11,4.99e-05
170173,2023-06-19,3276,EG203Z,EGS38201C017,630703,EGYPTIAN CHEMICAL IND,EG,EGP,0,55201015,32619213,43431.0,7.77,0.0997,0.0997,1.0,29747832.140235055,298373441.72753316,0.1,3.13e-05
170174,2023-06-19,3276,EG8035,EGS691D1C018,B1VR8V,C I CAPITAL HLDG FOR FIN. INV,EG,EGP,0,30202015,13601639,73190.0,5.3,0.0795,0.0793,1.0,13601648.406163998,171521417.48,0.08,1.31e-05
170195,2023-06-19,3276,EG302Z,EGS60241C014,629890,EXPORT DEV.BK.OF EGYPT,EG,EGP,0,30202000,25751979,43428.0,12.85,0.0992,0.0889,1.0,20706649.363032583,232920690.24783558,0.09,2.47e-05
170203,2023-06-19,3276,EG20LH,EGS65851C015,665199,SIX OF OCT.DEV.& INV.,EG,EGP,0,35101010,29674080,39231.0,18.01,0.1447,0.1447,1.0,30041072.783665333,207609348.8850403,0.14,2.85e-05
170205,2023-06-19,3276,EG7034,EGS3E181C010,B0Y52Q,EGYPT ALUMINIUM,EG,EGP,0,55102035,45692776,39304.0,43.64,0.0796,0.0796,1.0,46372899.36275305,582574112.5974001,0.08,4.39e-05
170227,2023-06-19,3276,EG9025,EGS42111C012,632585,ALEXANDRIA CONTAINERS,EG,EGP,0,50206060,110033613,39237.0,23.25,0.0652,0.1001,1.0,112205438.54481943,1120933451.9961982,0.1,0.000105654
170256,2023-06-19,3276,PH108F,PHY3004J1017,BLR6CW,DITO CME HOLDINGS,PH,PHP,0,15102015,93798174,36042.0,2.4,0.139,0.139,1.0,83370552.88447201,599788150.248,0.14,9.01e-05
170258,2023-06-19,3276,PH1029,PHY689911352,B1FHVG,PHILEX MINING,PH,PHP,0,55102000,35450897,47068.0,2.67,0.4978,0.4984,0.2539478,34794984.805731535,274912294.5863408,0.13,3.4e-05
170418,2023-06-19,3276,B02LFN,GRS314003013,BLB3KB,MIG HOLDINGS S.A.,GR,EUR,0,30202000,18589075,23904.0,5.08,0.3581,0.1221,1.0,20708936.894816756,169606362.774912,0.12,1.78e-05
170514,2023-09-18,3263,TR20K6,TREDAPG00032,BMCH8C,DAP GAYRIMENKUL GELISTIRME,TR,TRY,0,50101010,74104406,352618.0,58.05,0.1001,0.1001,1.0,83922230.15099673,838383917.5923749,0.1,7.15e-05
170569,2023-09-18,3263,B03MQM,TRACLEBI91M5,B03MQM,CELEBI HAVA SERVISI,TR,TRY,0,50206060,73509951,43801.0,869.5,0.1009,0.1009,1.0,79973667.25754398,792603243.384975,0.1,7.09e-05
170601,2023-09-18,3263,413337,TRABANVT92A9,B03MPP,BANVIT,TR,TRY,0,45102010,31305510,24002.0,99.1,0.0829,0.0829,1.0,30825530.5746,371839934.5548854,0.08,3.02e-05
170629,2023-09-18,3263,TR20J5,TREULET00014,BSP5SN,ULUSOY ELEKTRIK IMALAT TAAHHUT,TR,TRY,0,50202010,29110554,279516.0,173.5,0.0631,0.0631,1.0,32854798.696918,520678267.78,0.06,2.81e-05
170673,2023-09-18,3263,TR20QC,TREINVS00029,BN95D5,INVESTCO HOLDING A S,TR,TRY,0,30202000,218345076,352728.0,314.0,0.1001,0.1001,1.0,221077722.97235623,2208568661.0625,0.1,0.00021057
170688,2023-09-18,3263,B03MY0,TRATEKST91N0,B03MY0,ICBC TURKEY BANK ANONIM,TR,TRY,0,30101010,23338616,35522.0,10.32,0.0716,0.0716,1.0,23838073.58599392,332933988.6312,0.07,2.25e-05
170697,2023-09-18,3263,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,120283377,35434.0,72.95,0.1274,0.1274,1.0,106375334.10832651,834971225.3400824,0.13,0.000116
171332,2023-09-18,3263,KR030E,KR7006040000,627632,DONGWON IND,KR,KRW,0,45102010,80278918,24985.0,35000.0,0.3411,0.0691,1.0,91459832.56618322,1323586578.3818123,0.07,7.74e-05
171594,2023-09-18,3263,KR703L,KR7007700008,622365,F&F Holdings,KR,KRW,0,40204020,60753020,25902.0,17140.0,0.1198,0.1198,1.0,60767146.58934847,507238285.38688207,0.12,5.86e-05
171693,2023-09-18,3263,IN02W3,INE483A01010,B236VP,Central Bank IN,IN,INR,0,30101010,372988576,141232.0,34.86,0.0692,0.0692,1.0,252954124.9475683,3655406429.8781548,0.07,0.000359707
171717,2023-09-18,3263,IN10CI,INE950I01011,B4YWZT,D B CORP,IN,INR,0,40301030,76137499,219016.0,226.65,0.3574,0.3575,0.3980978,69348890.04216212,487274506.9398653,0.14,7.34e-05
171834,2023-09-18,3263,IN07EQ,INE103A01014,612153,Mangalore,IN,INR,0,60101020,227534505,5159.0,95.21,0.1142,0.1142,1.0,230182729.66143346,2015610592.4819043,0.11,0.000219433
171857,2023-09-18,3263,IN815J,INE031A01017,BDVJZR,HOUSING AND URBAN DEVELOPMENT,IN,INR,0,30201025,217059766,297351.0,74.95,0.1241,0.1241,1.0,224919630.20362163,1812406367.4747915,0.12,0.000209331
171871,2023-09-18,3263,IN043C,INE188A01015,641888,FERT.& CHEMS.TRAVANCORE,IN,INR,0,55201015,424265400,5162.0,463.45,0.1,0.1,1.0,362240528.75097924,3622405287.5097923,0.1,0.000409158
171965,2023-09-18,3263,IN80JW,INE470Y01017,BZ7M4G,NEW INDIA ASSURANCE,IN,INR,0,30302025,167343115,301840.0,129.2,0.0589,0.0589,1.0,151487423.21746323,2571942669.22688,0.06,0.000161384
172003,2023-09-18,3263,IN104A,INE002L01015,B3Y50F,Satluj Jal Vid,IN,INR,0,65101010,478039549,231544.0,62.61,0.1323,0.1323,1.0,393201372.9590399,2972043635.366893,0.13,0.000461018
172044,2023-09-18,3263,TW04JC,TW0002605003,681073,Sincere Navig,TW,TWD,0,50206030,50137585,35909.0,19.95,0.9015,0.9015,0.1281742,42370791.41299966,366690981.9095112,0.12,4.84e-05
172049,2023-09-18,3263,TW501V,TW0002634003,B6TJTG,AEROSPACE INDV.,TW,TWD,0,50201020,169684754,277753.0,62.0,0.6482,0.6482,0.1542734,183366778.31930798,1833667455.3333387,0.1,0.000163643
172537,2023-09-18,3263,EG5043,EGS673Y1C015,BVW29L,EMAAR MISR FOR DEVELOPMENT,EG,EGP,0,35101010,53641348,281356.0,3.05,0.1126,0.1126,1.0,50340429.01335005,447073081.82371265,0.11,5.17e-05
172541,2023-09-18,3263,EG20LH,EGS65851C015,665199,SIX OF OCT.DEV.& INV.,EG,EGP,0,35101010,31125352,39231.0,18.99,0.1447,0.1447,1.0,31675840.94136036,218906986.46413517,0.14,3e-05
172544,2023-09-18,3263,EG302Z,EGS60241C014,629890,EXPORT DEV.BK.OF EGYPT,EG,EGP,0,30202000,26266080,43428.0,16.67,0.0889,0.0889,1.0,31658359.38498061,356112029.07739717,0.09,2.53e-05
172550,2023-09-18,3263,EG8035,EGS691D1C018,B1VR8V,C I CAPITAL HLDG FOR FIN. INV,EG,EGP,0,30202015,12960086,73190.0,5.15,0.0793,0.0793,1.0,13216740.648676502,166667599.60500002,0.08,1.25e-05
172556,2023-09-18,3263,EG9025,EGS42111C012,632585,ALEXANDRIA CONTAINERS,EG,EGP,0,50206060,142851102,39237.0,27.69,0.1001,0.1001,1.0,133633508.27802931,1335000082.6975956,0.1,0.000137765
172560,2023-09-18,3263,EG7034,EGS3E181C010,B0Y52Q,EGYPT ALUMINIUM,EG,EGP,0,55102035,49985926,39304.0,46.0,0.0796,0.0796,1.0,48880856.139687,614081107.2825,0.08,4.82e-05
172570,2023-09-18,3263,EG203Z,EGS38201C017,630703,EGYPTIAN CHEMICAL IND,EG,EGP,0,55201015,32045034,43431.0,8.31,0.0997,0.0997,1.0,31815356.300744645,319110895.69453007,0.1,3.09e-05
172594,2023-09-18,3263,TH215I,TH0308010Y08,B99J5K,AP THAILAND,TH,THB,0,35101010,68675986,26259.0,12.7,0.787,0.787,0.0792884,71194815.50544935,1140943090.079929,0.06,6.62e-05
172599,2023-09-18,3263,TH22LZ,TH0171B10Z05,679179,KGI SECURITIES,TH,THB,0,30202015,32003257,35054.0,4.7,0.6503,0.6503,0.193603,33657108.38074634,267332010.48599854,0.13,3.09e-05
172602,2023-09-18,3263,TH228M,TH0577C10Z04,B73F0X,SANSIRI,TH,THB,0,35101010,118745318,43220.0,2.04,0.9393,0.9426,0.1477827,128739256.50342426,924187232.1464163,0.14,0.000114517
172636,2023-09-18,3263,TH229N,TH0616010Z03,B09C9S,EASTERN WATER RESOURCES,TH,THB,0,65102030,21097627,45058.0,4.78,0.4108,0.4108,0.2429406,22664984.719391663,227104058.76342517,0.1,2.03e-05
172642,2023-09-18,3263,TH219M,TH0371010Z05,655469,SUPALAI,TH,THB,0,35101010,160310651,26911.0,21.7,0.6489,0.6489,0.2172908,170650876.25539804,1210289901.4905195,0.14,0.000154602
172704,2023-09-18,3263,TH22R5,TH8335010006,BFDB6T,HUMANICA,TH,THB,0,50205020,25328405,302531.0,10.5,0.487,0.4868,0.1984388,25125986.01335546,260103353.76961872,0.1,2.44e-05
172711,2023-09-18,3263,TH10JU,TH0981010000,B39L34,SYNNEX (THAILAND),TH,THB,0,10102030,21584991,152430.0,13.7,0.265,0.265,0.2769811,24333275.42083922,331516052.2987148,0.07,2.08e-05
172740,2023-09-18,3263,TH20CO,TH0530010Z06,671365,CH KARNCHANG,TH,THB,0,50101010,84213887,2883.0,23.0,0.6948,0.6948,0.1131261,87448596.72675855,1112577364.3658245,0.08,8.12e-05
173309,2023-09-18,3263,ID00GB,ID1000094204,658003,Bank Danamon Indonesia Tbk PT,ID,IDR,0,30101010,118536600,35116.0,2930.0,0.076,0.0659,1.0,123916988.99782738,1880379195.7181697,0.07,0.000114316
173310,2023-09-18,3263,ID12WU,ID1000095508,B055M5,BRI AGRONIAGA,ID,IDR,0,30101010,61563157,216285.0,350.0,0.1227,0.1227,1.0,63504923.42148729,517562538.072431,0.12,5.94e-05
173314,2023-09-18,3263,ID8014,ID1000098007,B00ZNP,BANK CIMB NIAGA,ID,IDR,0,30101010,211397464,35121.0,1700.0,0.0759,0.0759,1.0,212929730.72988188,2805398296.8363886,0.08,0.00020387
173403,2023-09-18,3263,716083,PLZAPUL00057,716083,PULAWY,PL,PLN,0,55201015,12576309,28282.0,74.0,0.0402,0.0402,1.0,13797581.885613395,343223429.99038297,0.04,1.21e-05
173407,2023-09-18,3263,EW048,PLTRKPL00014,B2QKZ4,TRAKCJA,PL,PLN,0,50101010,10282900,152690.0,1.38,0.096,0.096,1.0,10815410.727869628,112660528.41530862,0.1,9.92e-06
173464,2023-09-18,3263,PL11DP,PLARHCM00016,BYY2FK,ARCHICOM,PL,PLN,0,35101010,31489582,290049.0,24.4,0.2021,0.107,1.0,16262083.275018692,151982086.6824177,0.11,3.04e-05
173497,2023-09-18,3263,PL00IS,PLPCCEX00010,B8FGJ0,PCC EXOL,PL,PLN,0,55201020,15321947,263823.0,2.985,0.1291,0.1291,1.0,16282896.060872663,126126228.20195712,0.13,1.48e-05
173543,2023-09-18,3263,PH108F,PHY3004J1017,BLR6CW,DITO CME HOLDINGS,PH,PHP,0,15102015,70004449,36042.0,2.2,0.139,0.139,1.0,75801766.29803471,545336448.1873001,0.14,6.75e-05
173660,2023-09-18,3263,B02LFN,GRS314003013,BLB3KB,MIG HOLDINGS S.A.,GR,EUR,0,30202000,15756934,23904.0,4.08,0.1221,0.1221,1.0,16932696.98446557,138678926.9817,0.12,1.52e-05
173700,2023-12-18,3997,EG5043,EGS673Y1C015,BVW29L,EMAAR MISR FOR DEVELOPMENT,EG,EGP,0,35101010,69651070,281356.0,4.06,0.1126,0.1126,1.0,67010395.21375036,595118962.8219392,0.11,6.35e-05
173702,2023-12-18,3997,EG20LH,EGS65851C015,665199,SIX OF OCT.DEV.& INV.,EG,EGP,0,35101010,39098393,39231.0,24.51,0.1447,0.1447,1.0,40883265.07499638,282538113.8562293,0.14,3.56e-05
173709,2023-12-18,3997,EG7034,EGS3E181C010,B0Y52Q,EGYPT ALUMINIUM,EG,EGP,0,55102035,70547521,39304.0,67.27,0.0796,0.0796,1.0,71482786.33895321,898024954.0069499,0.08,6.43e-05
173717,2023-12-18,3997,EG9025,EGS42111C012,632585,ALEXANDRIA CONTAINERS,EG,EGP,0,50206060,185126727,39237.0,40.9,0.1001,0.1001,1.0,197385294.99891168,1971881068.9201968,0.1,0.000168739
173725,2023-12-18,3997,EG203Z,EGS38201C017,630703,EGYPTIAN CHEMICAL IND,EG,EGP,0,55201015,47856832,43431.0,12.61,0.0997,0.0997,1.0,48278072.96471732,484233429.9369842,0.1,4.36e-05
173740,2023-12-18,3997,EG8035,EGS691D1C018,B1VR8V,C I CAPITAL HLDG FOR FIN. INV,EG,EGP,0,30202015,13960924,73190.0,5.2,0.0793,0.0793,1.0,13345030.024976,168285372.32000002,0.08,1.27e-05
173757,2023-12-18,3997,EG302Z,EGS60241C014,629890,EXPORT DEV.BK.OF EGYPT,EG,EGP,0,30202000,35451039,43428.0,17.45,0.0889,0.0889,1.0,28119182.321162336,316301263.45514435,0.09,3.23e-05
174814,2023-12-18,3997,IN10CI,INE950I01011,B4YWZT,D B CORP,IN,INR,0,40301030,79763057,219016.0,271.95,0.3575,0.3576,0.398018,82619399.07719927,580472712.3484061,0.14,7.27e-05
174910,2023-12-18,3997,IN07EQ,INE103A01014,612153,Mangalore,IN,INR,0,60101020,306868566,5159.0,121.25,0.1142,0.1142,1.0,291002389.44137824,2548182044.1451683,0.11,0.000279704
175018,2023-12-18,3997,IN80JW,INE470Y01017,BZ7M4G,NEW INDIA ASSURANCE,IN,INR,0,30302025,264870181,301840.0,254.85,0.0589,0.0589,1.0,296635647.12810177,5036258864.65368,0.06,0.000241424
175083,2023-12-18,3997,IN815J,INE031A01017,BDVJZR,HOUSING AND URBAN DEVELOPMENT,IN,INR,0,30201025,248802741,297351.0,85.8,0.1241,0.0929,1.0,191342560.3524547,2059661575.3762615,0.09,0.000226779
175142,2023-12-18,3997,TH22R5,TH8335010006,BFDB6T,HUMANICA,TH,THB,0,50205020,23638313,302531.0,10.8,0.4868,0.4868,0.1781019,23089777.28019993,266318061.9367366,0.09,2.15e-05
175151,2023-12-18,3997,TH215I,TH0308010Y08,B99J5K,AP THAILAND,TH,THB,0,35101010,65141034,26259.0,10.8,0.787,0.787,0.0852605,64807734.17515204,965837870.8843634,0.07,5.94e-05
175163,2023-12-18,3997,TH20CO,TH0530010Z06,671365,CH KARNCHANG,TH,THB,0,50101010,67008619,2883.0,20.9,0.6948,0.6948,0.0981577,68636174.00563328,1006395956.5655105,0.07,6.11e-05
175202,2023-12-18,3997,TH10JU,TH0981010000,B39L34,SYNNEX (THAILAND),TH,THB,0,10102030,17989575,152430.0,10.2,0.265,0.265,0.2803774,18255480.06472642,245699560.7272039,0.07,1.64e-05
175217,2023-12-18,3997,TH204G,TH0420010Y01,BYYH5C,BANGCHAK CORP,TH,THB,0,60101020,157933685,2206.0,43.5,0.8491,0.8573,0.1095299,159882196.78560734,1702686105.1282842,0.09,0.000143953
175220,2023-12-18,3997,TH228M,TH0577C10Z04,B73F0X,SANSIRI,TH,THB,0,35101010,113359391,43220.0,1.67,0.9426,0.9276,0.1510349,109500952.3205282,781591529.1642934,0.14,0.000103325
175287,2023-12-18,3997,KR030E,KR7006040000,627632,DONGWON IND,KR,KRW,0,45102010,75983285,24985.0,32700.0,0.0691,0.0669,1.0,78819264.17513499,1178165383.7837815,0.07,6.93e-05
176035,2023-12-18,3997,KR703L,KR7007700008,622365,F&F Holdings,KR,KRW,0,40204020,55587025,25902.0,15410.0,0.1198,0.1198,1.0,55971023.58053329,467203869.6204782,0.12,5.07e-05
176467,2023-12-18,3997,TW04JC,TW0002605003,681073,Sincere Navig,TW,TWD,0,50206030,59530587,35909.0,22.6,0.9015,0.9008,0.1282738,48930762.699523486,423463172.9181664,0.12,5.43e-05
176563,2023-12-18,3997,TW30D5,TW0005222004,B3ZVQT,TRANSCOM,TW,TWD,0,10102010,39781192,264764.0,168.5,0.9327,0.9327,0.1072156,40217606.359175265,402176103.3267517,0.1,3.63e-05
176583,2023-12-18,3997,TW501V,TW0002634003,B6TJTG,AEROSPACE INDV.,TW,TWD,0,50201020,15619062,277753.0,51.8,0.6482,0.6482,0.0151666,15353443.163858553,1561739252.7558103,0.01,1.42e-05
176757,2023-12-18,3997,412532,TRABRISA91E3,B03MQ6,BRISA BRIDGESTONE SABANCI,TR,TRY,0,40101015,104942438,35434.0,88.5,0.1274,0.1274,1.0,119234869.20302135,935909491.3894924,0.13,9.57e-05
176774,2023-12-18,3997,TR20K6,TREDAPG00032,BMCH8C,DAP GAYRIMENKUL GELISTIRME,TR,TRY,0,50101010,35144973,352618.0,37.8,0.1001,0.1001,1.0,50490649.81092131,504402096.0131999,0.1,3.2e-05
176823,2023-12-18,3997,TR30PC,TREARMD00010,B16MXJ,INGRAM MCRO BILISIM SISTEMLERI,TR,TRY,0,10102030,35709709,170023.0,726.0,0.0842,0.0842,1.0,50849221.36897152,603909992.5056,0.08,3.25e-05
176840,2023-12-18,3997,B03MQM,TRACLEBI91M5,B03MQM,CELEBI HAVA SERVISI,TR,TRY,0,50206060,74251058,43801.0,927.5,0.1009,0.1009,1.0,78819869.47937697,781168181.1633,0.1,6.77e-05
176852,2023-12-18,3997,413337,TRABANVT92A9,B03MPP,BANVIT,TR,TRY,0,45102010,33157792,24002.0,124.6,0.0829,0.0829,1.0,35809587.33951479,431961246.5562701,0.08,3.02e-05
176898,2023-12-18,3997,B03MY0,TRATEKST91N0,B03MY0,ICBC TURKEY BANK ANONIM,TR,TRY,0,30101010,36489439,35522.0,17.47,0.0716,0.0716,1.0,37284535.059299156,520733729.87847984,0.07,3.33e-05
176905,2023-12-18,3997,TR20QC,TREINVS00029,BN95D5,INVESTCO HOLDING A S,TR,TRY,0,30202000,227514397,352728.0,344.5,0.1001,0.1001,1.0,224103649.50348374,2238797697.3375,0.1,0.000207375
176907,2023-12-18,3997,TR20J5,TREULET00014,BSP5SN,ULUSOY ELEKTRIK IMALAT TAAHHUT,TR,TRY,0,50202010,24667789,279516.0,155.7,0.0631,0.0631,1.0,27241581.20325984,431720779.7664,0.06,2.25e-05
177091,2023-12-18,3997,PL00IS,PLPCCEX00010,B8FGJ0,PCC EXOL,PL,PLN,0,55201020,16499261,263823.0,2.965,0.1291,0.1291,1.0,16704837.990671728,129394562.28250758,0.13,1.5e-05
177107,2023-12-18,3997,EW048,PLTRKPL00014,B2QKZ4,TRAKCJA,PL,PLN,0,50101010,12808052,152690.0,1.595,0.096,0.096,1.0,12910851.118988695,134488032.48946556,0.1,1.17e-05
177112,2023-12-18,3997,716083,PLZAPUL00057,716083,PULAWY,PL,PLN,0,55201015,11801567,28282.0,61.8,0.0402,0.0402,1.0,11901179.094979824,296049231.2184036,0.04,1.08e-05
177140,2023-12-18,3997,EW031,LU0327357389,B28ZQ2,KERNEL HLDG,PL,PLN,0,45102010,56711523,140390.0,7.27,0.1809,0.077,1.0,11788729.883332845,153100388.09523174,0.08,5.17e-05
177545,2023-12-18,3997,ID00GB,ID1000094204,658003,Bank Danamon Indonesia Tbk PT,ID,IDR,0,30101010,113651275,35116.0,2850.0,0.0659,0.0659,1.0,117184428.16840212,1778215905.4385755,0.07,0.000103591
177561,2023-12-18,3997,ID8036,ID1000127707,BBGSY4,SARATOGA INVESTAMA SEDAYA,ID,IDR,0,30202000,167894198,267477.0,1635.0,0.1248,0.1248,1.0,178483809.61992672,1430158730.9289,0.12,0.000153032
177578,2023-12-18,3997,ID12WU,ID1000095508,B055M5,BRI AGRONIAGA,ID,IDR,0,30101010,61776868,216285.0,294.0,0.1227,0.1227,1.0,57550915.23926786,469037614.011963,0.12,5.63e-05
177645,2023-12-18,3997,B02LFN,GRS314003013,BLB3KB,MIG HOLDINGS S.A.,GR,EUR,0,30202000,20325858,23904.0,4.67,0.1221,0.1221,1.0,19483976.59841234,159573927.91492498,0.12,1.85e-05
178247,2024-03-18,3956,KR703L,KR7007700008,6223652,F&F Holdings,KR,KRW,0,40204020,54494208,25902.0,16610.0,0.1198,0.1198,1.0,58444966.86745068,487854481.3643629,0.12,4.91e-05
178594,2024-03-18,3956,IN07EQ,INE103A01014,6121530,Mangalore,IN,INR,0,60101020,512111063,5159.0,227.95,0.1142,0.1142,1.0,550234664.218849,4818166937.117766,0.11,0.00046181
178602,2024-03-18,3956,IN815J,INE031A01017,BDVJZR8,HOUSING AND URBAN DEVELOPMENT,IN,INR,0,30201025,404974898,297351.0,191.15,0.0929,0.0929,1.0,428738158.4424238,4615050144.697781,0.09,0.000365197
178635,2024-03-18,3956,IN10CI,INE950I01011,B4YWZT3,D B CORP,IN,INR,0,40301030,77352736,219016.0,287.1,0.3576,0.3578,0.3978468,87752040.15709765,616454485.1496369,0.14,6.98e-05
178781,2024-03-18,3956,IN80JW,INE470Y01017,BZ7M4G7,NEW INDIA ASSURANCE,IN,INR,0,30302025,269787440,301840.0,258.0,0.0589,0.0589,1.0,302031298.92047334,5127865856.035201,0.06,0.000243288
179032,2024-03-18,3956,TW30D5,TW0005222004,B3ZVQT9,TRANSCOM,TW,TWD,0,10102010,40614677,264764.0,163.5,0.9327,0.9327,0.1072156,38568084.15837795,385680879.68905044,0.1,3.66e-05
179060,2024-03-18,3956,TW04JC,TW0002605003,6810731,Sincere Navig,TW,TWD,0,50206030,52753115,35909.0,27.65,0.9008,0.9008,0.1282738,59164701.41589302,512031098.7217451,0.12,4.76e-05
180277,2024-03-18,3956,716083,PLZAPUL00057,7160833,PULAWY,PL,PLN,0,55201015,11697753,28282.0,59.8,0.0402,0.0402,1.0,11522798.255090434,286636772.5146874,0.04,1.05e-05
180281,2024-03-18,3956,PL402G,PLENERG00022,BGQYBX7,ENERGA,PL,PLN,0,65101015,97602060,270052.0,11.7,0.0908,0.0908,1.0,110305931.9918588,1214823039.5579162,0.09,8.8e-05
180299,2024-03-18,3956,PL00IS,PLPCCEX00010,B8FGJ01,PCC EXOL,PL,PLN,0,55201020,17139847,263823.0,2.98,0.1291,0.1291,1.0,16799219.048508584,130125631.66931514,0.13,1.55e-05
180339,2024-03-18,3956,EW048,PLTRKPL00014,B2QKZ46,TRAKCJA,PL,PLN,0,50101010,22712366,152690.0,2.41,0.096,0.096,1.0,19519401.03060099,203327094.0687603,0.1,2.05e-05
180352,2024-03-18,3956,EW031,LU0327357389,B28ZQ24,KERNEL HLDG,PL,PLN,0,45102010,53044545,140390.0,13.0,0.077,0.077,1.0,75310747.57363911,978061656.8005079,0.08,4.78e-05
180417,2024-03-18,3956,TH215I,TH0308010Y08,B99J5K5,AP THAILAND,TH,THB,0,35101010,70455079,26259.0,10.5,0.787,0.787,0.1003812,72759661.27001174,921008319.2098117,0.08,6.35e-05
180437,2024-03-18,3956,TH22R5,TH8335010006,BFDB6T5,HUMANICA,TH,THB,0,50205020,16664217,302531.0,11.6,0.4868,0.4868,0.1183237,16160356.82486666,280561861.6822844,0.06,1.5e-05
180461,2024-03-18,3956,TH204G,TH0420010Y01,BYYH5C1,BANGCHAK CORP,TH,THB,0,60101020,118028069,2206.0,41.5,0.8573,0.8573,0.0827015,112962272.67748593,1593262046.9703417,0.07,0.000106435
180476,2024-03-18,3956,TH20CO,TH0530010Z06,6713658,CH KARNCHANG,TH,THB,0,50101010,76945878,2883.0,23.3,0.6948,0.6948,0.0980138,74940974.17519635,1100455023.7378478,0.07,6.94e-05
